"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\ExitAndRefresh\exitRefreshBookMark.dart", "Dart", 10, 0, 3, 13
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\ExitAndRefresh\exitRefreshDegrees.dart", "Dart", 7, 0, 3, 10
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\ExitAndRefresh\exitRefreshLecture.dart", "Dart", 12, 0, 3, 15
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\ExitAndRefresh\exitRefreshRecent.dart", "Dart", 22, 0, 4, 26
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\ExitAndRefresh\exitRefreshSubjects.dart", "Dart", 7, 0, 3, 10
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\GlobalFunctions\addToRecent.dart", "Dart", 32, 0, 3, 35
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\GlobalFunctions\getLectures.dart", "Dart", 13, 0, 3, 16
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\GlobalFunctions\hiveNullCheck.dart", "Dart", 10, 0, 3, 13
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\RichText\RichTextStyles.dart", "Dart", 24, 0, 5, 29
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\snackBars\ErrorSnackBar.dart", "Dart", 8, 0, 3, 11
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\validation\CurrentYearFuntions.dart", "Dart", 129, 3, 4, 136
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\validation\TermStringToInt.dart", "Dart", 32, 0, 2, 34
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\functions\validation\YearStringToInt.dart", "Dart", 47, 0, 2, 49
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\middleware\middleware.dart", "Dart", 21, 0, 3, 24
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\services\MyAudioHandler.dart", "Dart", 101, 0, 10, 111
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\services\Services.dart", "Dart", 41, 0, 6, 47
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\core\theme\Theme.dart", "Dart", 149, 0, 4, 153
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\main.dart", "Dart", 36, 0, 4, 40
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\FeaturesModel\exam_models.dart", "Dart", 26, 0, 6, 32
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\DegreesAdapter.dart", "Dart", 10, 0, 2, 12
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\DegreesAdapter.g.dart", "Dart", 33, 4, 8, 45
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\LecturesAdapter.dart", "Dart", 36, 0, 2, 38
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\LecturesAdapter.g.dart", "Dart", 57, 4, 8, 69
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\SubjectsAdapter.dart", "Dart", 18, 0, 2, 20
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HiveAdaptersModels\NormalUseModels\SubjectsAdapter.g.dart", "Dart", 39, 4, 8, 51
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\HomePageModel.dart", "Dart", 4, 0, 1, 5
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\StaticsPageModel.dart", "Dart", 12, 0, 2, 14
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\model\featurePageModel.dart", "Dart", 16, 0, 3, 19
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\FeaturesPages\SearchBody.dart", "Dart", 52, 0, 5, 57
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Home\HomePageAppBar.dart", "Dart", 33, 0, 3, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Home\HomePageSearchButton.dart", "Dart", 49, 0, 4, 53
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Home\ListViewofYears.dart", "Dart", 45, 0, 4, 49
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\CustomSettingsListTile.dart", "Dart", 33, 0, 3, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\DegreesPage\DegreeConfirmButton.dart", "Dart", 19, 0, 3, 22
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\DegreesPage\DegreesListView.dart", "Dart", 64, 0, 4, 68
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\GreyDivider.dart", "Dart", 15, 0, 4, 19
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\Profile\AddRemoveRow.dart", "Dart", 55, 0, 2, 57
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\Profile\SmartAverageData.dart", "Dart", 60, 0, 3, 63
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\SettingsButton.dart", "Dart", 38, 0, 4, 42
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\CreateExamWidgets\choice_questions.dart", "Dart", 96, 0, 3, 99
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\CreateExamWidgets\question_add_line.dart", "Dart", 57, 0, 2, 59
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\CreateExamWidgets\true_false_questions.dart", "Dart", 71, 0, 3, 74
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\featuresAppBar.dart", "Dart", 48, 0, 4, 52
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\featuresListView.dart", "Dart", 78, 0, 3, 81
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\vipButton.dart", "Dart", 47, 0, 3, 50
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\advancedFeatures\waveClipPath.dart", "Dart", 26, 5, 6, 37
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\app_data_widgets\app_data_loading.dart", "Dart", 43, 0, 2, 45
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\app_data_widgets\app_style_column.dart", "Dart", 45, 0, 3, 48
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\app_data_widgets\data_backup_body.dart", "Dart", 55, 0, 3, 58
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Settings\music\MusicListView.dart", "Dart", 123, 0, 3, 126
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\MainPages\Static\CustomProgress.dart", "Dart", 45, 0, 2, 47
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\Introduction\IntroductionDropDownButtons.dart", "Dart", 36, 0, 4, 40
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\Introduction\IntroductionStartButton.dart", "Dart", 32, 0, 4, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\Introduction\IntroductionTopScreen.dart", "Dart", 26, 0, 4, 30
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\Introduction\introductionDropDownButton.dart", "Dart", 54, 0, 4, 58
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LectureView\LecturePopUpChild.dart", "Dart", 30, 0, 3, 33
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LectureView\LecturePopUpMenu.dart", "Dart", 71, 0, 4, 75
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LectureView\ViewAppBar.dart", "Dart", 55, 0, 4, 59
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\BookMarkIconState.dart", "Dart", 27, 0, 3, 30
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\ChooseLectureButton.dart", "Dart", 61, 0, 4, 65
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\LectureConfirmButton.dart", "Dart", 19, 0, 4, 23
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\LectureDropDownButton.dart", "Dart", 34, 0, 4, 38
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\LectureTypeColumn.dart", "Dart", 37, 0, 4, 41
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\LecturesAppBar.dart", "Dart", 58, 0, 4, 62
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\LecturesListView.dart", "Dart", 96, 0, 4, 100
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\SubjectProgress.dart", "Dart", 24, 0, 4, 28
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\LecturesPage\lectures_speed_dial.dart", "Dart", 114, 0, 3, 117
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\RadioButton.dart", "Dart", 38, 0, 2, 40
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\SubjectConfirmButton.dart", "Dart", 19, 0, 4, 23
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\SubjectEditeButton.dart", "Dart", 23, 0, 3, 26
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\SubjectsList.dart", "Dart", 78, 0, 3, 81
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\TermButtonsCloumn.dart", "Dart", 32, 0, 4, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\NormalUsePages\subjectsPage\TermDropDownButton.dart", "Dart", 34, 0, 4, 38
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\BlueSnackBar.dart", "Dart", 9, 0, 3, 12
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomAppBar.dart", "Dart", 49, 0, 3, 52
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomAppBarButtons.dart", "Dart", 38, 0, 6, 44
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomButton.dart", "Dart", 49, 0, 2, 51
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomContainer.dart", "Dart", 34, 0, 2, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomTextField.dart", "Dart", 112, 0, 2, 114
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomTextFormFiled.dart", "Dart", 68, 0, 2, 70
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\DialogButton.dart", "Dart", 41, 0, 3, 44
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\EmptyPageContent.dart", "Dart", 24, 0, 2, 26
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\FilterTextFiled.dart", "Dart", 46, 0, 3, 49
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\custom_check_box.dart", "Dart", 41, 0, 2, 43
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\BookMarkLectures.dart", "Dart", 88, 0, 3, 91
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\LecturesSearch.dart", "Dart", 64, 0, 6, 70
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\RecentLectures.dart", "Dart", 81, 0, 3, 84
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\HomePage.dart", "Dart", 60, 1, 4, 65
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\Settings.dart", "Dart", 77, 0, 2, 79
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\Statistics.dart", "Dart", 81, 0, 5, 86
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\Introduction.dart", "Dart", 74, 0, 3, 77
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\LecturesPage.dart", "Dart", 75, 0, 3, 78
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\MainPage.dart", "Dart", 51, 0, 4, 55
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\SubjectsPage.dart", "Dart", 69, 0, 3, 72
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\lectureView.dart", "Dart", 65, 0, 4, 69
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\AboutApp.dart", "Dart", 58, 0, 4, 62
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\DegreesPage.dart", "Dart", 46, 0, 2, 48
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\FastChooseSubject.dart", "Dart", 70, 0, 3, 73
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\FastModePage.dart", "Dart", 91, 0, 3, 94
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\MusicPage.dart", "Dart", 33, 0, 3, 36
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\ProfilePage.dart", "Dart", 83, 4, 4, 91
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\advancedFeaturesPage.dart", "Dart", 26, 0, 3, 29
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\advancedFeaturesPages\create_exam_page.dart", "Dart", 93, 0, 3, 96
"c:\Users\atlas\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\app_data_page.dart", "Dart", 63, 0, 3, 66
"Total", "-", 8995, 34, 674, 9703
