"filename", "language", "Dart", "comment", "blank", "total"
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\BlueSnackBar.dart", "Dart", 9, 0, 3, 12
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomAppBar.dart", "Dart", 23, 0, 2, 25
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomAppBarButtons.dart", "Dart", 37, 0, 6, 43
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\CustomContainer.dart", "Dart", 24, 0, 2, 26
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\DialogButton.dart", "Dart", 41, 0, 3, 44
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\EmptyPageContent.dart", "Dart", 24, 0, 2, 26
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\FilterTextFiled.dart", "Dart", 46, 0, 3, 49
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\Widgets\shared\TextFormField.dart", "Dart", 54, 0, 3, 57
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\BookMarkLectures.dart", "Dart", 88, 0, 3, 91
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\LecturesSearch.dart", "Dart", 64, 0, 7, 71
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\FeaturesPages\RecentLectures.dart", "Dart", 81, 0, 3, 84
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\HomePage.dart", "Dart", 60, 1, 4, 65
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\Settings.dart", "Dart", 76, 0, 2, 78
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\MainPages\Statistics.dart", "Dart", 81, 0, 5, 86
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\Introduction.dart", "Dart", 73, 0, 3, 76
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\LecturesPage.dart", "Dart", 81, 0, 3, 84
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\MainPage.dart", "Dart", 50, 0, 4, 54
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\SubjectsPage.dart", "Dart", 74, 0, 3, 77
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\NormalUsePages\lectureView.dart", "Dart", 63, 0, 4, 67
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\AboutApp.dart", "Dart", 77, 0, 4, 81
"c:\Users\Magd\Documents\Flutter Projects\unversityapp\lib\view\screens\SettingsPages\DegreesPage.dart", "Dart", 51, 0, 2, 53
"Total", "-", 5670, 23, 502, 6195
